92,100,Требует тела,Requires Body,0,"вы возвращаетесь к жизни в развопло-щенном состоянии - например, как дух или цифровая копия в компью-тере. С вами остаются все способ-ности и опыт (если вы не брали Ко-пии), но вы в принципе не способны взаимодействовать с окружающим миром, пока не получите новое тело. Оболочкой может служить клон, оживленный труп и даже робот. -20%, или -40%, если нужная оболочка не-законна, редко встречается или до-рого стоит (на усмотрение Мастера).",1
93,108,Ньютоновское ,Newtonian Space Flight,35,"похоже на Космический по-лет (ниже), но ваше космическое движение (или ваша полная ско-рость, если взяли Увеличенное Движение(Космос)) фактически рав-но вашей «delta-v»: общая скорость может менять прямо в космосе, пе-ред началом движения. Например, вы можете разогнаться до вашей  delta-v и удерживать ее (как ракета) или замедлиться на половину вашей delta-v  и потом сбавлять ее до пол-ной остановки в конце вашего пути (как обычный космический корабль). Сделав скорость изменения равной вашей delta-v, вы должны дозапра-виться перед тем, как сможете изме-нить скорость снова.",1
94,108,Космический полет ,Space Flight,50,"вы можете летать в космосе или вакууме (например на луне). Ваше космичес-кое движение равно БC×2. Если вы хотите быть способным дольше подде-рживать полет на максимальной ско-рости, как ракета, приобретите пре-имущество Увеличенное Движение (Космос) (с.52). Это позволит вам уско-ряться или замедляться каждый ход на число, равное вашему движению в космосе, пока вы не достигните пол-ной скорости. Для «реалистичного» космического движения это позволит вам ускоряться в вакууме бесконечно (до скорости света), вам будет нужно Увеличенное Движение 25-27 (Космос). Это несовместимо со всеми остальны-ми специальными модификаторами, за исключением Только космический полет. ",1
95,108,Не может зависать,Cannot Hover,-25,Вы должны всегда двигаться с мини-мум 1/4 полной скорости полета (ок-руглить вверх).  Это не совместимо с Контролируемым планированием и Планированием. ,1
96,108,Контролируемое планирование,Controlled Gliding,-45,"как Планирование (ниже) со всеми вытекающими, но вы можете набирать высоту, исполь-зуя термальные восходящие потоки. Обычно величина подъема составляет 1 ярд/с. Вы можете определять потоки, если они есть, при успехе броска ИН или Метеорологии (одна попытка в минуту).",1
97,108,Планирование,Gliding,-50,"вы не може-те набирать высоту. Прыгнув с разбе-гу, вы можете запустить себя в полет с движение, равным БД. Каждый ход вы можете изменять скорость вплоть до 10 ярдов/с × местную гравитацию в G (на Земле гравитация равна 1G). Для ускорения вы должны опускаться на 1 ярд за каждый 1 ярд/с, добавляемый к скорости; максимальная скорость со-ставляет БД×4 (но на буксире вы може-те двигаться быстрее). Для замедления вы должны лететь ровно. Если вы не опускались более  1 ярда, то автомати-чески замедляетесь на 1 ярд/с в этот ход. При расчете радиуса поворота базовое движение в воздухе равно 10 × местная гравитация в G. Каждый уро-вень Увеличенного движения (воздух) или удваивает максимальную ско-рость или половинит замедление при ровном полете (например, один уро-вень означает, что вы теряете только 0,5 ярдов/с при ровном полете) ; опре-делитесь когда будете брать его. ",1
98,108,Легче воздуха,Lighter Than Air,-10,"вы летаете, потому что легче воздуха (или газов). Ветер сносит вас в своем направлении на 1 ярд/с за 5 миль/с своей скорости. Если повез-ло с попутным направлением ветра, это прибавит вам движения, иначе замедлит вас.",1
99,108,Низкий потолок,Low Ceiling,0,"вы не можете летать очень высоко. У вас нет ограничения скорости, но Мастер мо-жет запросить бросок Аэробатики для уклонение от объектов около земли. 30-футовый потолок -10%, 10-футовый -20%; и 5-футовый -25%.",1
100,108,Маленькие крылья,Small Wings,-10,"как Крылатый (ниже), за исключе-ние того, что ваших размах крыльев составляет не более половины ва-шего роста. Вы используете крылья только для управления и стабилиза-ции полета, не для взлета. Если ваши крылья получили травму в полете, бросьте против умения Аэробатики (можно по умолчанию) для безопас-ного приземления.",1
101,108,Только космический полет,Space Flight Only,-65,"вы  можете взять это только в связке с Космическим по-летом или Ньютоновским. Вы мо-жете летать только в космосе; ваше воздушное движение 0 в атмосфере. Вам необходимо внешнее ускоре-ние на любой планете с атмосферой, чтобы достичь безвоздушного про-странства, и вы не можете сами вой-ти в атмосферу снова. ",1
102,108,Крылатый ,Winged,-75,"вы используе-те большие крылья или кожаные пе-репонки для полета. Размах крыльев минимум вдвое больше вашего роста. Обычно для снижения, посадки или манёвров у вас должна быть площадь с радиусом, равным размаху ваших крыльев. Если ваши крылья связаны или повреждено крыло (1/3 от крыль-ев если их больше двух), вы не можете летать. Расценивайте крылья как руки для расчета прицеливания или пора-жения. Если вы хотите наносить уда-ры или манипулировать объектами с помощью крыльев, вы должны запла-тить за это как за Естественное оружие или Дополнительные руки в добавок к стоимости Полета. ",1
103,115,Только максимальный размер,Maximum Size Only,0,"вы може-те принимать только обычный или максимальный размеры. Зато вместо роста  1с. за каждые +1МР, вы вырастаете до макси-мального размера (или умень-шаетесь до нормального) за 1с. в целом. Ограничение отсутствия неполного роста  (за исключе-нием его использования в огра-ниченном пространстве) сводит на нет преимущество быстрого роста (полезное преимущество в бою). +0%.",1
104,120,Исцеление верой ,Faith Healing,20,"ваша сила действует  с помощью направления духовной энергии. Это позволяет вам лечить всех, кого духи или боги считают до-стойным этого, невзирая на расы. Однако, вы (и возможно ваш па-циент) должны вести себя в соот-ветствии с интересами и догма-ми ваших высших покровителей, или ваша способность может не сработать. Вы не можете сочетать  Исцеление верой с улучшениями Только своя раса или Ксенолечение. ",1
105,120,Ксенолечение,Xenohealing,100,"Вы можете лечить существ достаточ-но непохожих на вас. Например, если вы человек: все млекокитаю-щие, +20%; все земные формы жиз-ни, +40%; все углеродные формы жизни, +60%; любые формы жиз-ни, +80%; все движущиеся (вклю-чая нежить, големов и т. п.),",1
106,120,Только болезни,Disease Only,-40,вы лечите только болезни. ,1
107,120,Только раны,Injuries Only,-20,вы лечите только раны.,1
108,120,Только своя раса,Own Race Only,-20,это доступно только в кампаниях с множеством разумных рас.,1
109,126,Расширенный нижний диапазон ,Extended Low-Band,30,"вы ощущаете излучение ниже инфракрасного, что позволяет вам «видеть» СВЧ, радары и радио-точки. Это не дает особых способностей понимать ра-дио сигналы!",1
110,126,Расширенный верхний диапазон ,Extended High-Band,30,"вы ощущаете излучение ниже ультрафиолетово-го, что позволяет вам «видеть» рент-геновские и гамма  лучи.",1
111,142,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
112,143,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
113,144,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
114,145,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
115,146,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
116,147,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
117,148,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
118,149,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
119,150,Дополнительно,extra,0,"Неполный кубик У вас есть возможность не поку-пать полный кубик повреждений. Каждые ±1 к повреждению счита-ются как ±0,3 кубика. Округляйте получившуюся стоимость вверх. Например, природная атака, нано-сящая 1к+2 повреждений считается как 1,6 кубика. Если она дробящая (5 очков/уровень), то будет стоить 1,6 х 5 = 8 очков. Некоторые атаки дают только 1 Единицу повреждений.  Это рас-считывается как 0,25 кубика. Опять же, округляется вверх. Такие атаки, тем не менее, могут быть смертель-ны, особенно если они используют улучшения Последующая (с.105) или Цикличность (с.103)! Особые модификаторы Множество специальных моди-фикаторов для Природной атаки описаны в Улучшения и ограничения атак (с.102). Вы можете использовать их для создания почти любых атак (встроенные пистолеты, лазеры, ог-немёты, ветрогонки и т.п.) и для дуб-лирования возможностей оружия, описанного в книгах GURPS. Изнуряющие или токсичес-кие атаки призванные вызывать отравление или болезнь требуют модификаторов. Для имитации действия Когтей (с.42), Зубов (с.91), дротиков и т.п используйте Пос-ледующая (с.105).  Газы и спреи используют Респираторное (с.108) или Контактное действие (с.103), часто совместно с Областью действия (с.102), Конус (с.102) или Струя (с.106). Атаки, зависящие от прикоснове-ния или контакта с кожей исполь-зуют Кровяное действие (с.102) или Контактное действие плюс Аура (с.102) или Контактный бой (с.112). Независимо от остальных мо-дификаторов, Природные атаки расцениваются как дистанцион-ные, если не взято ограничение Контактный бой; тогда она счита-ется контактным оружием. Описание После применения всех умест-ных модификаторов, назовите и опишите атаку. Вы можете сделать это расплывчато как «огонь дракона» или подробно как «9мм пистолет-пулемет кибернетически имплан-тированный в правую руку».  На ус-мотрение Мастера, описание может содержать дополнительные небое-вые способности;  например, струя воды под высоким давлением может потушить пожар. Последнее слово за Мастером, подходит ли выше описание для компании, также Мастер мо-жет изменить атаку если необходимо.",1
